Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
2/24/15,14.08,-0.81,-5.439892545,,,,,,,,,
2/23/15,14.89,0.03,0.201884253,,,,,,,,,
2/20/15,14.86,-0.78,-4.987212276,,,,,,,,,
2/19/15,15.64,-0.42,-2.615193026,,,,,,,,,
2/18/15,16.06,-0.52,-3.136308806,,,,,,,,,
2/17/15,16.58,0.92,5.874840358,,,,,,,,,
2/13/15,15.66,-0.53,-3.273625695,,,,,,,,,
2/12/15,16.19,-1.53,-8.634311512,,,,,,,,,
2/11/15,17.72,-0.22,-1.226309922,,,,,,,,,
2/10/15,17.94,-1.33,-6.901920083,,,,,,,,,
2/9/15,19.27,1.16,6.405300939,,,,,,,,,
2/6/15,18.11,0.52,2.956225128,,,,,,,,,
2/5/15,17.59,-1.32,-6.980433633,,,,,,,,,
2/4/15,18.91,0.99,5.524553571,,,,,,,,,
2/3/15,17.92,-1.88,-9.494949495,,,,,,,,,
2/2/15,19.8,-1.55,-7.259953162,,,,,,,,,
1/30/15,21.35,2.58,13.74533831,,,,,,,,,
1/29/15,18.77,-1.82,-8.839242351,,,,,,,,,
1/28/15,20.59,3.13,17.92668958,,,,,,,,,
1/27/15,17.46,1.82,11.63682864,,,,,,,,,
1/26/15,15.64,-0.95,-5.726341169,,,,,,,,,
1/23/15,16.59,0.38,2.344231956,,,,,,,,,
1/22/15,16.21,-2.5,-13.36183859,,,,,,,,,
1/21/15,18.71,-1.21,-6.074297189,,,,,,,,,
1/20/15,19.92,-0.13,-0.648379052,,,,,,,,,
1/16/15,20.05,-1.24,-5.824330672,,,,,,,,,
1/15/15,21.29,0.69,3.349514563,,,,,,,,,
1/14/15,20.6,0.38,1.879327399,,,,,,,,,
1/13/15,20.22,1.02,5.3125,,,,,,,,,
1/12/15,19.2,1.61,9.1529278,,,,,,,,,
1/9/15,17.59,0.66,3.898405198,,,,,,,,,
1/8/15,16.93,-1.88,-9.994683679,,,,,,,,,
1/7/15,18.81,-1.7,-8.288639688,,,,,,,,,
1/6/15,20.51,0.85,4.323499491,,,,,,,,,
1/5/15,19.66,1.84,10.32547699,,,,,,,,,
1/2/15,17.82,-0.81,-4.347826087,,,,,,,,,
12/31/14,18.63,2.81,17.76232617,,,,,,,,,
12/30/14,15.82,0.5,3.263707572,,,,,,,,,
12/29/14,15.32,0.43,2.887844191,,,,,,,,,
12/26/14,14.89,-1.32,-8.14312153,,,,,,,,,
12/24/14,16.21,1.26,8.428093645,,,,,,,,,
12/23/14,14.95,-0.58,-3.734707019,,,,,,,,,
12/22/14,15.53,-1.28,-7.61451517,,,,,,,,,
12/19/14,16.81,-0.06,-0.355660937,,,,,,,,,
12/18/14,16.87,-2.59,-13.30935252,,,,,,,,,
12/17/14,19.46,-4.05,-17.22671204,,,,,,,,,
12/16/14,23.51,3.42,17.02339472,,,,,,,,,
12/15/14,20.09,-1.74,-7.970682547,,,,,,,,,
12/12/14,21.83,1.32,6.435884934,,,,,,,,,
12/11/14,20.51,1.81,9.679144385,,,,,,,,,
12/10/14,18.7,3.34,21.74479167,,,,,,,,,
12/9/14,15.36,0.36,2.4,,,,,,,,,
12/8/14,15,2.14,16.6407465,,,,,,,,,
12/5/14,12.86,-0.61,-4.528582034,,,,,,,,,
12/4/14,13.47,-0.32,-2.320522117,,,,,,,,,
12/3/14,13.79,-0.33,-2.337110482,,,,,,,,,
12/2/14,14.12,-1.47,-9.429121232,,,,,,,,,
12/1/14,15.59,1.08,7.44314266,,,,,,,,,
11/28/14,14.51,1.37,10.4261796,,,,,,,,,
11/26/14,13.14,-0.01,-0.076045627,,,,,,,,,
11/25/14,13.15,-0.31,-2.303120357,,,,,,,,,
11/24/14,13.46,-0.21,-1.53621068,,,,,,,,,
11/21/14,13.67,-0.58,-4.070175439,,,,,,,,,
11/20/14,14.25,-0.48,-3.258655804,,,,,,,,,
11/19/14,14.73,0.21,1.446280992,,,,,,,,,
11/18/14,14.52,-0.03,-0.206185567,,,,,,,,,
11/17/14,14.55,0.31,2.176966292,,,,,,,,,
11/14/14,14.24,-0.36,-2.465753425,,,,,,,,,
11/13/14,14.6,0.43,3.034580099,,,,,,,,,
11/12/14,14.17,0.27,1.942446043,,,,,,,,,
11/11/14,13.9,0.26,1.906158358,,,,,,,,,
11/10/14,13.64,-0.39,-2.779757662,,,,,,,,,
11/7/14,14.03,-0.67,-4.557823129,,,,,,,,,
11/6/14,14.7,-0.4,-2.649006623,,,,,,,,,
11/5/14,15.1,-0.65,-4.126984127,,,,,,,,,
11/4/14,15.75,0.08,0.510529675,,,,,,,,,
11/3/14,15.67,0.67,4.466666667,,,,,,,,,
10/31/14,15,-0.28,-1.832460733,,,,,,,,,
10/30/14,15.28,-0.44,-2.798982188,,,,,,,,,
10/29/14,15.72,0.68,4.521276596,,,,,,,,,
10/28/14,15.04,-1.52,-9.178743961,,,,,,,,,
10/27/14,16.56,0.43,2.66584005,,,,,,,,,
10/24/14,16.13,-0.38,-2.301635373,,,,,,,,,
10/23/14,16.51,-1.33,-7.455156951,,,,,,,,,
10/22/14,17.84,1.93,12.13073539,,,,,,,,,
10/21/14,15.91,-2.37,-12.96498906,,,,,,,,,
10/20/14,18.28,-2.98,-14.01693321,,,,,,,,,
10/17/14,21.26,-3.06,-12.58223684,,,,,,,,,
10/16/14,24.32,-1.29,-5.037094885,,,,,,,,,
10/15/14,25.61,3.4,15.30841963,,,,,,,,,
10/14/14,22.21,-1.82,-7.573866001,,,,,,,,,
10/13/14,24.03,3.01,14.31969553,,,,,,,,,
10/10/14,21.02,2.78,15.24122807,,,,,,,,,
10/9/14,18.24,3.08,20.31662269,,,,,,,,,
10/8/14,15.16,-1.97,-11.50029189,,,,,,,,,
10/7/14,17.13,1.68,10.87378641,,,,,,,,,
10/6/14,15.45,0.74,5.030591434,,,,,,,,,
10/3/14,14.71,-1.43,-8.859975217,,,,,,,,,
10/2/14,16.14,-0.62,-3.69928401,,,,,,,,,
10/1/14,16.76,0.34,2.070645554,,,,,,,,,
9/30/14,16.42,0.44,2.753441802,,,,,,,,,
9/29/14,15.98,1.06,7.104557641,,,,,,,,,
9/26/14,14.92,-0.98,-6.163522013,,,,,,,,,
9/25/14,15.9,2.41,17.86508525,,,,,,,,,
9/24/14,13.49,-1.53,-10.18641811,,,,,,,,,
9/23/14,15.02,1.39,10.19809244,,,,,,,,,
9/22/14,13.63,1.53,12.6446281,,,,,,,,,
9/19/14,12.1,0.08,0.665557404,,,,,,,,,
9/18/14,12.02,-0.58,-4.603174603,,,,,,,,,
9/17/14,12.6,-0.5,-3.816793893,,,,,,,,,
9/16/14,13.1,-1.36,-9.405255878,,,,,,,,,
9/15/14,14.46,0.85,6.245407788,,,,,,,,,
9/12/14,13.61,0.61,4.692307692,,,,,,,,,
9/11/14,13,-0.19,-1.440485216,,,,,,,,,
9/10/14,13.19,-0.25,-1.860119048,,,,,,,,,
9/9/14,13.44,0.67,5.246671887,,,,,,,,,
9/8/14,12.77,0.58,4.757998359,,,,,,,,,
9/5/14,12.19,-0.77,-5.941358025,,,,,,,,,
9/4/14,12.96,0.12,0.934579439,,,,,,,,,
9/3/14,12.84,0.11,0.86410055,,,,,,,,,
9/2/14,12.73,0.21,1.677316294,,,,,,,,,
8/29/14,12.52,0.11,0.88638195,,,,,,,,,
8/28/14,12.41,0.28,2.308326463,,,,,,,,,
8/27/14,12.13,0.06,0.497100249,,,,,,,,,
8/26/14,12.07,-0.05,-0.412541254,,,,,,,,,
8/25/14,12.12,0.27,2.278481013,,,,,,,,,
8/22/14,11.85,-0.2,-1.659751037,,,,,,,,,
8/21/14,12.05,-0.09,-0.741350906,,,,,,,,,
8/20/14,12.14,-0.45,-3.57426529,,,,,,,,,
8/19/14,12.59,0,0,,,,,,,,,
8/18/14,12.59,-0.92,-6.80977054,,,,,,,,,
8/15/14,13.51,0.8,6.294256491,,,,,,,,,
8/14/14,12.71,-2.04,-13.83050847,,,,,,,,,
8/13/14,14.75,-1.06,-6.704617331,,,,,,,,,
8/12/14,15.81,-0.12,-0.753295669,,,,,,,,,
8/11/14,15.93,-0.85,-5.065554231,,,,,,,,,
8/8/14,16.78,-0.81,-4.604889142,,,,,,,,,
8/7/14,17.59,-1.35,-7.127771911,,,,,,,,,
8/6/14,18.94,1.8,10.50175029,,,,,,,,,
8/5/14,17.14,1.67,10.79508727,,,,,,,,,
8/4/14,15.47,-2.04,-11.65048544,,,,,,,,,
8/1/14,17.51,0.34,1.98019802,,,,,,,,,
7/31/14,17.17,3.53,25.8797654,,,,,,,,,
7/30/14,13.64,0.03,0.220426157,,,,,,,,,
7/29/14,13.61,0.74,5.74980575,,,,,,,,,
7/28/14,12.87,0.11,0.862068966,,,,,,,,,
7/25/14,12.76,0.8,6.688963211,,,,,,,,,
7/24/14,11.96,0.15,1.270110076,,,,,,,,,
7/23/14,11.81,-0.29,-2.396694215,,,,,,,,,
7/22/14,12.1,-0.67,-5.246671887,,,,,,,,,
7/21/14,12.77,0.48,3.905614321,,,,,,,,,
7/18/14,12.29,-2.4,-16.33764466,,,,,,,,,
7/17/14,14.69,3.44,30.57777778,,,,,,,,,
7/16/14,11.25,-0.78,-6.483790524,,,,,,,,,
7/15/14,12.03,0.27,2.295918367,,,,,,,,,
7/14/14,11.76,-0.27,-2.244389027,,,,,,,,,
7/11/14,12.03,-0.61,-4.825949367,,,,,,,,,
7/10/14,12.64,1.04,8.965517241,,,,,,,,,
7/9/14,11.6,-0.27,-2.274641955,,,,,,,,,
7/8/14,11.87,0.48,4.214223003,,,,,,,,,
7/7/14,11.39,1,9.624639076,,,,,,,,,
7/3/14,10.39,-0.43,-3.974121996,,,,,,,,,
7/2/14,10.82,-0.22,-1.992753623,,,,,,,,,
7/1/14,11.04,-0.51,-4.415584416,,,,,,,,,
6/30/14,11.55,0.13,1.138353765,,,,,,,,,
6/27/14,11.42,-0.12,-1.039861352,,,,,,,,,
6/26/14,11.54,-0.04,-0.345423143,,,,,,,,,
6/25/14,11.58,-0.42,-3.5,,,,,,,,,
6/24/14,12,1.11,10.19283747,,,,,,,,,
6/23/14,10.89,0.04,0.368663594,,,,,,,,,
6/20/14,10.85,0.37,3.530534351,,,,,,,,,
6/19/14,10.48,-0.13,-1.225259189,,,,,,,,,
6/18/14,10.61,-1.57,-12.88998358,,,,,,,,,
6/17/14,12.18,-0.44,-3.486529319,,,,,,,,,
6/16/14,12.62,0.43,3.527481542,,,,,,,,,
6/13/14,12.19,-0.33,-2.635782748,,,,,,,,,
6/12/14,12.52,0.92,7.931034483,,,,,,,,,
6/11/14,11.6,0.57,5.167724388,,,,,,,,,
6/10/14,11.03,-0.21,-1.868327402,,,,,,,,,
6/9/14,11.24,0.17,1.535682023,,,,,,,,,
6/6/14,11.07,-0.92,-7.673060884,,,,,,,,,
6/5/14,11.99,-0.34,-2.757502028,,,,,,,,,
6/4/14,12.33,0.27,2.23880597,,,,,,,,,
6/3/14,12.06,0.17,1.429772918,,,,,,,,,
6/2/14,11.89,0.31,2.677029361,,,,,,,,,
5/30/14,11.58,-0.25,-2.113271344,,,,,,,,,
5/29/14,11.83,-0.08,-0.67170445,,,,,,,,,
5/28/14,11.91,0.06,0.506329114,,,,,,,,,
5/27/14,11.85,0.12,1.023017903,,,,,,,,,
5/23/14,11.73,-0.67,-5.403225806,,,,,,,,,
5/22/14,12.4,-0.14,-1.116427432,,,,,,,,,
5/21/14,12.54,-0.9,-6.696428571,,,,,,,,,
5/20/14,13.44,0.54,4.186046512,,,,,,,,,
5/19/14,12.9,-0.06,-0.462962963,,,,,,,,,
5/16/14,12.96,-0.89,-6.42599278,,,,,,,,,
5/15/14,13.85,0.76,5.805958747,,,,,,,,,
5/14/14,13.09,0.06,0.460475825,,,,,,,,,
5/13/14,13.03,-0.01,-0.076687117,,,,,,,,,
5/12/14,13.04,-0.23,-1.733232856,,,,,,,,,
5/9/14,13.27,-0.54,-3.910209993,,,,,,,,,
5/8/14,13.81,0.08,0.582665696,,,,,,,,,
5/7/14,13.73,-0.42,-2.96819788,,,,,,,,,
5/6/14,14.15,0.52,3.81511372,,,,,,,,,
5/5/14,13.63,0.37,2.790346908,,,,,,,,,
5/2/14,13.26,-0.3,-2.212389381,,,,,,,,,
5/1/14,13.56,-0.1,-0.732064422,,,,,,,,,
4/30/14,13.66,-0.29,-2.078853047,,,,,,,,,
4/29/14,13.95,-0.12,-0.852878465,,,,,,,,,
4/28/14,14.07,-0.11,-0.77574048,,,,,,,,,
4/25/14,14.18,0.7,5.192878338,,,,,,,,,
4/24/14,13.48,0.2,1.506024096,,,,,,,,,
4/23/14,13.28,0.14,1.065449011,,,,,,,,,
4/22/14,13.14,-0.32,-2.377414562,,,,,,,,,
4/21/14,13.46,0.22,1.66163142,,,,,,,,,
4/17/14,13.24,-0.72,-5.157593123,,,,,,,,,
4/16/14,13.96,-1.27,-8.33880499,,,,,,,,,
4/15/14,15.23,-0.72,-4.514106583,,,,,,,,,
4/14/14,15.95,-1.01,-5.955188679,,,,,,,,,
4/11/14,16.96,1.26,8.025477707,,,,,,,,,
4/10/14,15.7,2.13,15.69638909,,,,,,,,,
4/9/14,13.57,-1.12,-7.624234173,,,,,,,,,
4/8/14,14.69,-0.7,-4.548408057,,,,,,,,,
4/7/14,15.39,1.66,12.09031318,,,,,,,,,
4/4/14,13.73,0.54,4.094010614,,,,,,,,,
4/3/14,13.19,0.29,2.248062016,,,,,,,,,
4/2/14,12.9,-0.06,-0.462962963,,,,,,,,,
4/1/14,12.96,-0.94,-6.762589928,,,,,,,,,
3/31/14,13.9,-0.37,-2.592852137,,,,,,,,,
3/28/14,14.27,-0.41,-2.792915531,,,,,,,,,
3/27/14,14.68,-0.33,-2.19853431,,,,,,,,,
3/26/14,15.01,0.93,6.605113636,,,,,,,,,
3/25/14,14.08,-0.87,-5.819397993,,,,,,,,,
3/24/14,14.95,-0.01,-0.06684492,,,,,,,,,
3/21/14,14.96,0.55,3.816793893,,,,,,,,,
3/20/14,14.41,-0.75,-4.947229551,,,,,,,,,
3/19/14,15.16,0.51,3.481228669,,,,,,,,,
3/18/14,14.65,-1.12,-7.102092581,,,,,,,,,
3/17/14,15.77,-2.33,-12.87292818,,,,,,,,,
3/14/14,18.1,1.62,9.830097087,,,,,,,,,
3/13/14,16.48,1.89,12.95407814,,,,,,,,,
3/12/14,14.59,-0.4,-2.66844563,,,,,,,,,
3/11/14,14.99,0.64,4.459930314,,,,,,,,,
3/10/14,14.35,0.01,0.069735007,,,,,,,,,
3/7/14,14.34,0,0,,,,,,,,,
3/6/14,14.34,0.23,1.63004961,,,,,,,,,
3/5/14,14.11,-0.23,-1.60390516,,,,,,,,,
3/4/14,14.34,-1.84,-11.37206428,,,,,,,,,
3/3/14,16.18,2.08,14.75177305,,,,,,,,,
2/28/14,14.1,-0.05,-0.35335689,,,,,,,,,
2/27/14,14.15,-0.43,-2.949245542,,,,,,,,,
2/26/14,14.58,0.33,2.315789474,,,,,,,,,
2/25/14,14.25,-0.18,-1.247401247,,,,,,,,,
2/24/14,14.43,-0.45,-3.024193548,,,,,,,,,
2/21/14,14.88,-0.43,-2.808621816,,,,,,,,,
2/20/14,15.31,-0.65,-4.072681704,,,,,,,,,
2/19/14,15.96,1.46,10.06896552,,,,,,,,,
2/18/14,14.5,0.57,4.091888011,,,,,,,,,
2/14/14,13.93,-0.55,-3.798342541,,,,,,,,,
2/13/14,14.48,-0.13,-0.889801506,,,,,,,,,
2/12/14,14.61,-0.27,-1.814516129,,,,,,,,,
2/11/14,14.88,-0.68,-4.370179949,,,,,,,,,
2/10/14,15.56,0.07,0.451904454,,,,,,,,,
2/7/14,15.49,-2.06,-11.73789174,,,,,,,,,
2/6/14,17.55,-2.53,-12.59960159,,,,,,,,,
2/5/14,20.08,0.73,3.772609819,,,,,,,,,
2/4/14,19.35,-2.28,-10.5409154,,,,,,,,,
2/3/14,21.63,3.02,16.2278345,,,,,,,,,
1/31/14,18.61,1.05,5.979498861,,,,,,,,,
1/30/14,17.56,0.1,0.572737686,,,,,,,,,
1/29/14,17.46,1.71,10.85714286,,,,,,,,,
1/28/14,15.75,-1.68,-9.638554217,,,,,,,,,
1/27/14,17.43,-0.84,-4.597701149,,,,,,,,,
1/24/14,18.27,4.6,33.65032919,,,,,,,,,
1/23/14,13.67,1.02,8.063241107,,,,,,,,,
1/22/14,12.65,0.05,0.396825397,,,,,,,,,
1/21/14,12.6,0.5,4.132231405,,,,,,,,,
1/17/14,12.1,-0.01,-0.082576383,,,,,,,,,
1/16/14,12.11,-0.46,-3.659506762,,,,,,,,,
1/15/14,12.57,-0.09,-0.710900474,,,,,,,,,
1/14/14,12.66,-0.92,-6.77466863,,,,,,,,,
1/13/14,13.58,1.59,13.26105088,,,,,,,,,
1/10/14,11.99,-0.68,-5.367008682,,,,,,,,,
1/9/14,12.67,-0.02,-0.157604413,,,,,,,,,
1/8/14,12.69,-0.13,-1.014040562,,,,,,,,,
1/7/14,12.82,-0.49,-3.681442524,,,,,,,,,
1/6/14,13.31,-0.3,-2.204261572,,,,,,,,,
1/3/14,13.61,-0.51,-3.611898017,,,,,,,,,
1/2/14,14.12,0.38,2.765647744,,,,,,,,,
12/31/13,13.74,0.3,2.232142857,,,,,,,,,
12/30/13,13.44,1.11,9.00243309,,,,,,,,,
12/27/13,12.33,0.06,0.488997555,,,,,,,,,
12/26/13,12.27,-0.17,-1.366559486,,,,,,,,,
12/24/13,12.44,-0.51,-3.938223938,,,,,,,,,
12/23/13,12.95,-0.67,-4.919236417,,,,,,,,,
12/20/13,13.62,-0.4,-2.853067047,,,,,,,,,
12/19/13,14.02,0.43,3.164091244,,,,,,,,,
12/18/13,13.59,-2.4,-15.00938086,,,,,,,,,
12/17/13,15.99,-0.16,-0.990712074,,,,,,,,,
12/16/13,16.15,0.3,1.892744479,,,,,,,,,
12/13/13,15.85,0.37,2.390180879,,,,,,,,,
12/12/13,15.48,0.12,0.78125,,,,,,,,,
12/11/13,15.36,1.29,9.168443497,,,,,,,,,
12/10/13,14.07,0.4,2.926115582,,,,,,,,,
12/9/13,13.67,-0.04,-0.291757841,,,,,,,,,
12/6/13,13.71,-1.44,-9.504950495,,,,,,,,,
12/5/13,15.15,0.38,2.572782668,,,,,,,,,
12/4/13,14.77,0.19,1.303155007,,,,,,,,,
12/3/13,14.58,0.12,0.829875519,,,,,,,,,
12/2/13,14.46,0.44,3.138373752,,,,,,,,,
11/29/13,14.02,0.72,5.413533835,,,,,,,,,
11/27/13,13.3,0.22,1.681957187,,,,,,,,,
11/26/13,13.08,0.07,0.538047656,,,,,,,,,
11/25/13,13.01,0.31,2.440944882,,,,,,,,,
11/22/13,12.7,-0.53,-4.006046863,,,,,,,,,
11/21/13,13.23,-0.62,-4.476534296,,,,,,,,,
11/20/13,13.85,0.01,0.072254335,,,,,,,,,
11/19/13,13.84,0.39,2.899628253,,,,,,,,,
11/18/13,13.45,0.62,4.832424006,,,,,,,,,
11/15/13,12.83,-0.17,-1.307692308,,,,,,,,,
11/14/13,13,-0.46,-3.417533432,,,,,,,,,
11/13/13,13.46,-0.18,-1.319648094,,,,,,,,,
11/12/13,13.64,0.06,0.441826215,,,,,,,,,
11/11/13,13.58,0.34,2.567975831,,,,,,,,,
11/8/13,13.24,-0.9,-6.364922207,,,,,,,,,
11/7/13,14.14,0.93,7.04012112,,,,,,,,,
11/6/13,13.21,-0.25,-1.857355126,,,,,,,,,
11/5/13,13.46,0.19,1.431801055,,,,,,,,,
11/4/13,13.27,-0.26,-1.92165558,,,,,,,,,
11/1/13,13.53,-0.29,-2.098408104,,,,,,,,,
10/31/13,13.82,-0.03,-0.216606498,,,,,,,,,
10/30/13,13.85,0.22,1.614086574,,,,,,,,,
10/29/13,13.63,0.3,2.250562641,,,,,,,,,
10/28/13,13.33,0.22,1.678108314,,,,,,,,,
10/25/13,13.11,0.02,0.152788388,,,,,,,,,
10/24/13,13.09,-0.22,-1.652892562,,,,,,,,,
10/23/13,13.31,0.01,0.07518797,,,,,,,,,
10/22/13,13.3,0.17,1.294744859,,,,,,,,,
10/21/13,13.13,0.15,1.155624037,,,,,,,,,
10/18/13,12.98,-0.48,-3.566121842,,,,,,,,,
10/17/13,13.46,-1.2,-8.185538881,,,,,,,,,
10/16/13,14.66,-3.96,-21.26745435,,,,,,,,,
10/15/13,18.62,2.52,15.65217391,,,,,,,,,
10/14/13,16.1,0.5,3.205128205,,,,,,,,,
10/11/13,15.6,-1.02,-6.137184116,,,,,,,,,
10/10/13,16.62,-2.94,-15.03067485,,,,,,,,,
10/9/13,19.56,-0.87,-4.258443465,,,,,,,,,
10/8/13,20.43,1.08,5.581395349,,,,,,,,,
10/7/13,19.35,2.59,15.45346062,,,,,,,,,
10/4/13,16.76,-1.14,-6.368715084,,,,,,,,,
10/3/13,17.9,1.28,7.70156438,,,,,,,,,
10/2/13,16.62,1.1,7.087628866,,,,,,,,,
10/1/13,15.52,-1.2,-7.177033493,,,,,,,,,
9/30/13,16.72,1.29,8.360337006,,,,,,,,,
9/27/13,15.43,1.39,9.9002849,,,,,,,,,
9/26/13,14.04,-0.07,-0.496102055,,,,,,,,,
9/25/13,14.11,0.05,0.355618777,,,,,,,,,
9/24/13,14.06,-0.36,-2.496532594,,,,,,,,,
9/23/13,14.42,1.11,8.33959429,,,,,,,,,
9/20/13,13.31,-0.02,-0.150037509,,,,,,,,,
9/19/13,13.33,-0.45,-3.265602322,,,,,,,,,
9/18/13,13.78,-0.72,-4.965517241,,,,,,,,,
9/17/13,14.5,0.04,0.276625173,,,,,,,,,
9/16/13,14.46,0.21,1.473684211,,,,,,,,,
9/13/13,14.25,-0.09,-0.627615063,,,,,,,,,
9/12/13,14.34,0.39,2.795698925,,,,,,,,,
9/11/13,13.95,-0.72,-4.90797546,,,,,,,,,
9/10/13,14.67,-1.12,-7.093096897,,,,,,,,,
9/9/13,15.79,-0.2,-1.250781739,,,,,,,,,
9/6/13,15.99,0.02,0.125234815,,,,,,,,,
9/5/13,15.97,-0.21,-1.29789864,,,,,,,,,
9/4/13,16.18,-0.68,-4.033214709,,,,,,,,,
9/3/13,16.86,-0.6,-3.436426117,,,,,,,,,
8/30/13,17.46,0.25,1.452643812,,,,,,,,,
8/29/13,17.21,0.3,1.774098167,,,,,,,,,
8/28/13,16.91,-0.35,-2.027809965,,,,,,,,,
8/27/13,17.26,1.76,11.35483871,,,,,,,,,
8/26/13,15.5,0.97,6.675843083,,,,,,,,,
8/23/13,14.53,-0.85,-5.526657997,,,,,,,,,
8/22/13,15.38,-1.28,-7.683073229,,,,,,,,,
8/21/13,16.66,1.12,7.207207207,,,,,,,,,
8/20/13,15.54,-0.08,-0.512163892,,,,,,,,,
8/19/13,15.62,0.38,2.49343832,,,,,,,,,
8/16/13,15.24,-0.28,-1.804123711,,,,,,,,,
8/15/13,15.52,1.49,10.62009979,,,,,,,,,
8/14/13,14.03,0.42,3.085966201,,,,,,,,,
8/13/13,13.61,-0.51,-3.611898017,,,,,,,,,
8/12/13,14.12,0.15,1.07372942,,,,,,,,,
8/9/13,13.97,0.7,5.275056518,,,,,,,,,
8/8/13,13.27,-0.23,-1.703703704,,,,,,,,,
8/7/13,13.5,0.29,2.195306586,,,,,,,,,
8/6/13,13.21,0.88,7.137064071,,,,,,,,,
8/5/13,12.33,-0.03,-0.242718447,,,,,,,,,
8/2/13,12.36,-0.97,-7.276819205,,,,,,,,,
8/1/13,13.33,-0.44,-3.195352215,,,,,,,,,
7/31/13,13.77,0.1,0.731528895,,,,,,,,,
7/30/13,13.67,0.03,0.219941349,,,,,,,,,
7/29/13,13.64,0.55,4.201680672,,,,,,,,,
7/26/13,13.09,-0.16,-1.20754717,,,,,,,,,
7/25/13,13.25,-0.06,-0.450788881,,,,,,,,,
7/24/13,13.31,0.33,2.542372881,,,,,,,,,
7/23/13,12.98,0.45,3.591380686,,,,,,,,,
7/22/13,12.53,-0.37,-2.868217054,,,,,,,,,
7/19/13,12.9,-0.92,-6.657018813,,,,,,,,,
7/18/13,13.82,-0.05,-0.360490267,,,,,,,,,
7/17/13,13.87,-0.57,-3.947368421,,,,,,,,,
7/16/13,14.44,0.36,2.556818182,,,,,,,,,
7/15/13,14.08,0.06,0.427960057,,,,,,,,,
7/12/13,14.02,0.02,0.142857143,,,,,,,,,
7/11/13,14,-0.27,-1.892081289,,,,,,,,,
7/10/13,14.27,-0.19,-1.313969571,,,,,,,,,
7/9/13,14.46,-0.23,-1.565690946,,,,,,,,,
7/8/13,14.69,-0.14,-0.944032367,,,,,,,,,
7/5/13,14.83,-1.59,-9.683313033,,,,,,,,,
7/3/13,16.42,-0.12,-0.725513906,,,,,,,,,
7/2/13,16.54,0.06,0.36407767,,,,,,,,,
7/1/13,16.48,-0.55,-3.229594833,,,,,,,,,
6/28/13,17.03,0.1,0.590667454,,,,,,,,,
6/27/13,16.93,-0.35,-2.025462963,,,,,,,,,
6/26/13,17.28,-1.33,-7.146695325,,,,,,,,,
6/25/13,18.61,-1.56,-7.7342588,,,,,,,,,
6/24/13,20.17,1.35,7.173219979,,,,,,,,,
6/21/13,18.82,-1.68,-8.195121951,,,,,,,,,
6/20/13,20.5,3.86,23.19711538,,,,,,,,,
6/19/13,16.64,-0.04,-0.239808153,,,,,,,,,
6/18/13,16.68,-0.29,-1.708898055,,,,,,,,,
6/17/13,16.97,-0.29,-1.6801854,,,,,,,,,
6/14/13,17.26,0.68,4.1013269,,,,,,,,,
6/13/13,16.58,-2.24,-11.90223167,,,,,,,,,
6/12/13,18.82,1.56,9.038238702,,,,,,,,,
6/11/13,17.26,1.58,10.07653061,,,,,,,,,
6/10/13,15.68,0.15,0.965872505,,,,,,,,,
6/7/13,15.53,-1.43,-8.431603774,,,,,,,,,
6/6/13,16.96,-0.92,-5.14541387,,,,,,,,,
6/5/13,17.88,1.17,7.001795332,,,,,,,,,
6/4/13,16.71,0.1,0.60204696,,,,,,,,,
6/3/13,16.61,-0.09,-0.538922156,,,,,,,,,
5/31/13,16.7,1.75,11.70568562,,,,,,,,,
5/30/13,14.95,-0.34,-2.223675605,,,,,,,,,
5/29/13,15.29,0.26,1.729873586,,,,,,,,,
5/28/13,15.03,0.44,3.015764222,,,,,,,,,
5/24/13,14.59,-0.09,-0.613079019,,,,,,,,,
5/23/13,14.68,0.24,1.662049861,,,,,,,,,
5/22/13,14.44,0.31,2.193913659,,,,,,,,,
5/21/13,14.13,0.44,3.214024836,,,,,,,,,
5/20/13,13.69,0.57,4.344512195,,,,,,,,,
5/17/13,13.12,-0.81,-5.814788227,,,,,,,,,
5/16/13,13.93,0.02,0.143781452,,,,,,,,,
5/15/13,13.91,0.03,0.216138329,,,,,,,,,
5/14/13,13.88,0.11,0.798838054,,,,,,,,,
5/13/13,13.77,0.58,4.39727066,,,,,,,,,
5/10/13,13.19,-0.45,-3.299120235,,,,,,,,,
5/9/13,13.64,0.33,2.479338843,,,,,,,,,
5/8/13,13.31,-0.02,-0.150037509,,,,,,,,,
5/7/13,13.33,0.12,0.908402725,,,,,,,,,
5/6/13,13.21,-0.13,-0.974512744,,,,,,,,,
5/3/13,13.34,-0.74,-5.255681818,,,,,,,,,
5/2/13,14.08,-0.92,-6.133333333,,,,,,,,,
5/1/13,15,1.05,7.52688172,,,,,,,,,
4/30/13,13.95,-0.22,-1.552575865,,,,,,,,,
4/29/13,14.17,0.26,1.869158879,,,,,,,,,
4/26/13,13.91,0.04,0.288392213,,,,,,,,,
4/25/13,13.87,-0.1,-0.715819613,,,,,,,,,
4/24/13,13.97,0.3,2.194586686,,,,,,,,,
4/23/13,13.67,-0.94,-6.43394935,,,,,,,,,
4/22/13,14.61,-0.52,-3.43688037,,,,,,,,,
